Episode,Step,Action_Routed,Portfolio_Value,Reward,Epsilon
10432,50,WAIT (Holding Capital),307509.14,-0.0100,0.0500
10432,100,ETH: Buy COINBASE -> Sell KRAKEN,309690.28,3.9005,0.0500
10432,150,WAIT (Holding Capital),307707.90,-0.0100,0.0500
10432,200,WAIT (Holding Capital),309713.65,-0.0100,0.0500
10433,50,WAIT (Holding Capital),307704.47,-0.0100,0.0500
10433,100,WAIT (Holding Capital),309617.84,-0.0100,0.0500
10433,150,WAIT (Holding Capital),307602.80,-0.0100,0.0500
10433,200,WAIT (Holding Capital),308957.25,-0.0100,0.0500
10434,50,WAIT (Holding Capital),307350.06,-0.0100,0.0500
10434,100,WAIT (Holding Capital),308984.76,-0.0100,0.0500
10434,150,WAIT (Holding Capital),307442.09,-0.0100,0.0500
10434,200,WAIT (Holding Capital),308922.00,-0.0100,0.0500
10435,50,WAIT (Holding Capital),307659.68,-0.0100,0.0500
10435,100,WAIT (Holding Capital),309259.71,-0.0100,0.0500
10435,150,ETH: Buy BINANCE -> Sell KRAKEN,307293.53,-1.0094,0.0500
10435,200,WAIT (Holding Capital),308863.34,-0.0100,0.0500
10436,50,WAIT (Holding Capital),307820.71,-0.0100,0.0500
10436,100,WAIT (Holding Capital),309554.63,-0.0100,0.0500
10436,150,WAIT (Holding Capital),307642.36,-0.0100,0.0500
10436,200,WAIT (Holding Capital),309671.91,-0.0100,0.0500
10437,50,WAIT (Holding Capital),307405.80,-0.0100,0.0500
10437,100,WAIT (Holding Capital),309200.17,-0.0100,0.0500
10437,150,WAIT (Holding Capital),307277.79,-0.0100,0.0500
10437,200,WAIT (Holding Capital),309207.30,-0.0100,0.0500
10438,50,WAIT (Holding Capital),307694.86,-0.0100,0.0500
10438,100,WAIT (Holding Capital),309236.51,-0.0100,0.0500
10438,150,WAIT (Holding Capital),308023.14,-0.0100,0.0500
10438,200,WAIT (Holding Capital),309984.83,-0.0100,0.0500
10439,50,WAIT (Holding Capital),307347.02,-0.0100,0.0500
10439,100,WAIT (Holding Capital),309551.62,-0.0100,0.0500
10439,150,WAIT (Holding Capital),307765.87,-0.0100,0.0500
10439,200,WAIT (Holding Capital),309222.12,-0.0100,0.0500
10440,50,WAIT (Holding Capital),307164.18,-0.0100,0.0500
10440,100,WAIT (Holding Capital),309452.13,-0.0100,0.0500
10440,150,WAIT (Holding Capital),307664.74,-0.0100,0.0500
10440,200,WAIT (Holding Capital),308902.54,-0.0100,0.0500
10441,50,WAIT (Holding Capital),306792.08,-0.0100,0.0500
10441,100,WAIT (Holding Capital),308705.43,-0.0100,0.0500
10441,150,WAIT (Holding Capital),306348.93,-0.0100,0.0500
10441,200,WAIT (Holding Capital),307811.20,-0.0100,0.0500
10442,50,WAIT (Holding Capital),307536.54,-0.0100,0.0500
10442,100,WAIT (Holding Capital),308816.30,-0.0100,0.0500
10442,150,WAIT (Holding Capital),306548.55,-0.0100,0.0500
10442,200,WAIT (Holding Capital),308605.93,-0.0100,0.0500
10443,50,WAIT (Holding Capital),307590.19,-0.0100,0.0500
10443,100,WAIT (Holding Capital),309506.26,-0.0100,0.0500
10443,150,WAIT (Holding Capital),307943.76,-0.0100,0.0500
10443,200,WAIT (Holding Capital),309391.86,-0.0100,0.0500
10444,50,WAIT (Holding Capital),307946.37,-0.0100,0.0500
10444,100,WAIT (Holding Capital),310171.80,-0.0100,0.0500
10444,150,WAIT (Holding Capital),308606.05,-0.0100,0.0500
10444,200,WAIT (Holding Capital),309859.24,-0.0100,0.0500
10445,50,WAIT (Holding Capital),307388.44,-0.0100,0.0500
10445,100,WAIT (Holding Capital),309539.08,-0.0100,0.0500
10445,150,WAIT (Holding Capital),308011.81,-0.0100,0.0500
10445,200,WAIT (Holding Capital),309566.32,-0.0100,0.0500
10446,50,WAIT (Holding Capital),307414.82,-0.0100,0.0500
10446,100,WAIT (Holding Capital),309268.12,-0.0100,0.0500
10446,150,WAIT (Holding Capital),307455.70,-0.0100,0.0500
10446,200,WAIT (Holding Capital),308527.61,-0.0100,0.0500
10447,50,WAIT (Holding Capital),308639.05,-0.0100,0.0500
10447,100,WAIT (Holding Capital),310703.71,-0.0100,0.0500
10447,150,WAIT (Holding Capital),308667.22,-0.0100,0.0500
10447,200,WAIT (Holding Capital),310365.62,-0.0100,0.0500
10448,50,WAIT (Holding Capital),307288.44,-0.0100,0.0500
10448,100,WAIT (Holding Capital),309144.89,-0.0100,0.0500
10448,150,WAIT (Holding Capital),307365.88,-0.0100,0.0500
10448,200,WAIT (Holding Capital),308963.92,-0.0100,0.0500
10449,50,WAIT (Holding Capital),307200.17,-0.0100,0.0500
10449,100,WAIT (Holding Capital),309050.35,-0.0100,0.0500
10449,150,WAIT (Holding Capital),307193.07,-0.0100,0.0500
10449,200,WAIT (Holding Capital),308661.60,-0.0100,0.0500
10450,50,WAIT (Holding Capital),307388.68,-0.0100,0.0500
10450,100,WAIT (Holding Capital),308866.68,-0.0100,0.0500
10450,150,WAIT (Holding Capital),307281.38,-0.0100,0.0500
10450,200,WAIT (Holding Capital),308752.83,-0.0100,0.0500
10451,50,WAIT (Holding Capital),307390.99,-0.0100,0.0500
10451,100,ETH: Buy KRAKEN -> Sell COINBASE,309519.74,-0.7049,0.0500
10451,150,WAIT (Holding Capital),307761.43,-0.0100,0.0500
10451,200,WAIT (Holding Capital),308896.80,-0.0100,0.0500
10452,50,WAIT (Holding Capital),306891.91,-0.0100,0.0500
10452,100,WAIT (Holding Capital),309003.83,-0.0100,0.0500
10452,150,WAIT (Holding Capital),307283.17,-0.0100,0.0500
10452,200,BTC: Buy KRAKEN -> Sell BINANCE,308930.69,-1.3370,0.0500
10453,50,WAIT (Holding Capital),307484.67,-0.0100,0.0500
10453,100,WAIT (Holding Capital),309261.39,-0.0100,0.0500
10453,150,WAIT (Holding Capital),307588.66,-0.0100,0.0500
10453,200,WAIT (Holding Capital),309024.32,-0.0100,0.0500
10454,50,WAIT (Holding Capital),307859.73,-0.0100,0.0500
10454,100,WAIT (Holding Capital),309677.26,-0.0100,0.0500
10454,150,WAIT (Holding Capital),308290.41,-0.0100,0.0500
10454,200,WAIT (Holding Capital),309955.86,-0.0100,0.0500
10455,50,WAIT (Holding Capital),307785.35,-0.0100,0.0500
10455,100,WAIT (Holding Capital),309677.90,-0.0100,0.0500
10455,150,WAIT (Holding Capital),306886.95,-0.0100,0.0500
10455,200,WAIT (Holding Capital),308316.85,-0.0100,0.0500
10456,50,WAIT (Holding Capital),307642.12,-0.0100,0.0500
10456,100,WAIT (Holding Capital),309246.24,-0.0100,0.0500
10456,150,WAIT (Holding Capital),307324.37,-0.0100,0.0500
10456,200,WAIT (Holding Capital),308952.15,-0.0100,0.0500
10457,50,WAIT (Holding Capital),307436.83,-0.0100,0.0500
10457,100,WAIT (Holding Capital),309327.11,-0.0100,0.0500
10457,150,WAIT (Holding Capital),307520.19,-0.0100,0.0500
10457,200,WAIT (Holding Capital),308662.22,-0.0100,0.0500
10458,50,WAIT (Holding Capital),307616.65,-0.0100,0.0500
10458,100,WAIT (Holding Capital),310130.83,-0.0100,0.0500
10458,150,WAIT (Holding Capital),308260.98,-0.0100,0.0500
10458,200,WAIT (Holding Capital),309895.24,-0.0100,0.0500
10459,50,WAIT (Holding Capital),307662.58,-0.0100,0.0500
10459,100,WAIT (Holding Capital),309292.30,-0.0100,0.0500
10459,150,WAIT (Holding Capital),307926.37,-0.0100,0.0500
10459,200,WAIT (Holding Capital),309528.45,-0.0100,0.0500
10460,50,WAIT (Holding Capital),307365.60,-0.0100,0.0500
10460,100,WAIT (Holding Capital),309253.33,-0.0100,0.0500
10460,150,WAIT (Holding Capital),307827.55,-0.0100,0.0500
10460,200,WAIT (Holding Capital),309369.89,-0.0100,0.0500
10461,50,BNB: Buy COINBASE -> Sell KRAKEN,307149.39,-0.6522,0.0500
10461,100,WAIT (Holding Capital),309114.17,-0.0100,0.0500
10461,150,BNB: Buy BINANCE -> Sell KRAKEN,307464.19,-0.7894,0.0500
10461,200,WAIT (Holding Capital),309207.45,-0.0100,0.0500
10462,50,WAIT (Holding Capital),307962.59,-0.0100,0.0500
10462,100,WAIT (Holding Capital),310633.35,-0.0100,0.0500
10462,150,WAIT (Holding Capital),308709.88,-0.0100,0.0500
10462,200,WAIT (Holding Capital),309956.67,-0.0100,0.0500
10463,50,WAIT (Holding Capital),307247.31,-0.0100,0.0500
10463,100,WAIT (Holding Capital),308622.56,-0.0100,0.0500
10463,150,WAIT (Holding Capital),306479.31,-0.0100,0.0500
10463,200,WAIT (Holding Capital),307866.92,-0.0100,0.0500
10464,50,WAIT (Holding Capital),307454.07,-0.0100,0.0500
10464,100,WAIT (Holding Capital),308963.49,-0.0100,0.0500
10464,150,WAIT (Holding Capital),306639.45,-0.0100,0.0500
10464,200,WAIT (Holding Capital),308394.27,-0.0100,0.0500
10465,50,WAIT (Holding Capital),307511.97,-0.0100,0.0500
10465,100,WAIT (Holding Capital),309468.25,-0.0100,0.0500
10465,150,WAIT (Holding Capital),307810.90,-0.0100,0.0500
10465,200,WAIT (Holding Capital),308992.49,-0.0100,0.0500
10466,50,WAIT (Holding Capital),307399.15,-0.0100,0.0500
10466,100,WAIT (Holding Capital),308790.23,-0.0100,0.0500
10466,150,WAIT (Holding Capital),307313.12,-0.0100,0.0500
10466,200,WAIT (Holding Capital),308146.11,-0.0100,0.0500
10467,50,WAIT (Holding Capital),307345.32,-0.0100,0.0500
10467,100,WAIT (Holding Capital),309228.59,-0.0100,0.0500
10467,150,WAIT (Holding Capital),307562.96,-0.0100,0.0500
10467,200,WAIT (Holding Capital),308605.12,-0.0100,0.0500
10468,50,WAIT (Holding Capital),306837.47,-0.0100,0.0500
10468,100,WAIT (Holding Capital),308958.03,-0.0100,0.0500
10468,150,WAIT (Holding Capital),307630.49,-0.0100,0.0500
10468,200,WAIT (Holding Capital),308986.74,-0.0100,0.0500
10469,50,WAIT (Holding Capital),307561.08,-0.0100,0.0500
10469,100,WAIT (Holding Capital),309469.45,-0.0100,0.0500
10469,150,WAIT (Holding Capital),308062.85,-0.0100,0.0500
10469,200,WAIT (Holding Capital),309924.65,-0.0100,0.0500
10470,50,WAIT (Holding Capital),307821.20,-0.0100,0.0500
10470,100,WAIT (Holding Capital),309772.35,-0.0100,0.0500
10470,150,WAIT (Holding Capital),308147.75,-0.0100,0.0500
10470,200,WAIT (Holding Capital),310593.07,-0.0100,0.0500
10471,50,WAIT (Holding Capital),306949.93,-0.0100,0.0500
10471,100,WAIT (Holding Capital),308876.74,-0.0100,0.0500
10471,150,WAIT (Holding Capital),306995.34,-0.0100,0.0500
10471,200,WAIT (Holding Capital),308985.92,-0.0100,0.0500
10472,50,WAIT (Holding Capital),307532.02,-0.0100,0.0500
10472,100,WAIT (Holding Capital),310108.92,-0.0100,0.0500
10472,150,WAIT (Holding Capital),308000.34,-0.0100,0.0500
10472,200,WAIT (Holding Capital),309338.54,-0.0100,0.0500
10473,50,WAIT (Holding Capital),307749.28,-0.0100,0.0500
10473,100,WAIT (Holding Capital),309586.12,-0.0100,0.0500
10473,150,WAIT (Holding Capital),307675.47,-0.0100,0.0500
10473,200,WAIT (Holding Capital),309535.88,-0.0100,0.0500
10474,50,WAIT (Holding Capital),307646.56,-0.0100,0.0500
10474,100,WAIT (Holding Capital),309652.32,-0.0100,0.0500
10474,150,WAIT (Holding Capital),308229.76,-0.0100,0.0500
10474,200,WAIT (Holding Capital),310247.75,-0.0100,0.0500
10475,50,WAIT (Holding Capital),307517.44,-0.0100,0.0500
10475,100,BTC: Buy KRAKEN -> Sell BINANCE,309055.28,-0.3909,0.0500
10475,150,WAIT (Holding Capital),306583.84,-0.0100,0.0500
10475,200,WAIT (Holding Capital),308057.92,-0.0100,0.0500
10476,50,WAIT (Holding Capital),308321.56,-0.0100,0.0500
10476,100,WAIT (Holding Capital),310168.31,-0.0100,0.0500
10476,150,WAIT (Holding Capital),308896.13,-0.0100,0.0500
10476,200,WAIT (Holding Capital),309902.21,-0.0100,0.0500
10477,50,WAIT (Holding Capital),307848.85,-0.0100,0.0500
10477,100,WAIT (Holding Capital),309146.44,-0.0100,0.0500
10477,150,WAIT (Holding Capital),307341.83,-0.0100,0.0500
10477,200,WAIT (Holding Capital),308907.44,-0.0100,0.0500
10478,50,WAIT (Holding Capital),307660.22,-0.0100,0.0500
10478,100,WAIT (Holding Capital),309882.46,-0.0100,0.0500
10478,150,WAIT (Holding Capital),307874.90,-0.0100,0.0500
10478,200,WAIT (Holding Capital),309847.83,-0.0100,0.0500
10479,50,WAIT (Holding Capital),307600.93,-0.0100,0.0500
10479,100,WAIT (Holding Capital),309546.67,-0.0100,0.0500
10479,150,WAIT (Holding Capital),307202.56,-0.0100,0.0500
10479,200,WAIT (Holding Capital),309142.52,-0.0100,0.0500
10480,50,BTC: Buy KRAKEN -> Sell BINANCE,307622.46,-2.0000,0.0500
10480,100,WAIT (Holding Capital),309345.25,-0.0100,0.0500
10480,150,WAIT (Holding Capital),307947.63,-0.0100,0.0500
10480,200,WAIT (Holding Capital),309369.30,-0.0100,0.0500
10481,50,WAIT (Holding Capital),307160.29,-0.0100,0.0500
10481,100,WAIT (Holding Capital),308547.94,-0.0100,0.0500
10481,150,WAIT (Holding Capital),306413.46,-0.0100,0.0500
10481,200,WAIT (Holding Capital),308460.14,-0.0100,0.0500
10482,50,WAIT (Holding Capital),307127.75,-0.0100,0.0500
10482,100,WAIT (Holding Capital),308977.83,-0.0100,0.0500
10482,150,ETH: Buy KRAKEN -> Sell BINANCE,307334.33,-0.6260,0.0500
10482,200,WAIT (Holding Capital),309132.24,-0.0100,0.0500
10483,50,WAIT (Holding Capital),307808.52,-0.0100,0.0500
10483,100,WAIT (Holding Capital),309552.06,-0.0100,0.0500
10483,150,WAIT (Holding Capital),307095.30,-0.0100,0.0500
10483,200,WAIT (Holding Capital),308773.11,-0.0100,0.0500
10484,50,WAIT (Holding Capital),307607.07,-0.0100,0.0500
10484,100,WAIT (Holding Capital),309366.30,-0.0100,0.0500
10484,150,WAIT (Holding Capital),307737.57,-0.0100,0.0500
10484,200,WAIT (Holding Capital),309202.10,-0.0100,0.0500
10485,50,WAIT (Holding Capital),306859.27,-0.0100,0.0500
10485,100,WAIT (Holding Capital),307998.85,-0.0100,0.0500
10485,150,BTC: Buy KRAKEN -> Sell COINBASE,306543.75,0.2077,0.0500
10485,200,WAIT (Holding Capital),308082.59,-0.0100,0.0500
10486,50,WAIT (Holding Capital),307645.24,-0.0100,0.0500
10486,100,WAIT (Holding Capital),309699.76,-0.0100,0.0500
10486,150,WAIT (Holding Capital),308017.38,-0.0100,0.0500
10486,200,BNB: Buy KRAKEN -> Sell BINANCE,309245.24,-0.1660,0.0500
10487,50,WAIT (Holding Capital),306821.14,-0.0100,0.0500
10487,100,WAIT (Holding Capital),308627.23,-0.0100,0.0500
10487,150,WAIT (Holding Capital),306589.48,-0.0100,0.0500
10487,200,WAIT (Holding Capital),307953.70,-0.0100,0.0500
10488,50,WAIT (Holding Capital),307318.39,-0.0100,0.0500
10488,100,WAIT (Holding Capital),309051.34,-0.0100,0.0500
10488,150,WAIT (Holding Capital),306885.22,-0.0100,0.0500
10488,200,WAIT (Holding Capital),307474.20,-0.0100,0.0500
10489,50,WAIT (Holding Capital),307352.03,-0.0100,0.0500
10489,100,WAIT (Holding Capital),308978.20,-0.0100,0.0500
10489,150,WAIT (Holding Capital),307172.98,-0.0100,0.0500
10489,200,WAIT (Holding Capital),308557.30,-0.0100,0.0500
10490,50,WAIT (Holding Capital),307313.87,-0.0100,0.0500
10490,100,WAIT (Holding Capital),308798.25,-0.0100,0.0500
10490,150,WAIT (Holding Capital),307367.79,-0.0100,0.0500
10490,200,WAIT (Holding Capital),309199.42,-0.0100,0.0500
10491,50,WAIT (Holding Capital),307897.71,-0.0100,0.0500
10491,100,WAIT (Holding Capital),308917.47,-0.0100,0.0500
10491,150,WAIT (Holding Capital),307130.21,-0.0100,0.0500
10491,200,WAIT (Holding Capital),308628.30,-0.0100,0.0500
10492,50,WAIT (Holding Capital),307979.32,-0.0100,0.0500
10492,100,WAIT (Holding Capital),309753.47,-0.0100,0.0500
10492,150,WAIT (Holding Capital),308121.74,-0.0100,0.0500
10492,200,WAIT (Holding Capital),309812.50,-0.0100,0.0500
10493,50,WAIT (Holding Capital),307279.07,-0.0100,0.0500
10493,100,WAIT (Holding Capital),309690.64,-0.0100,0.0500
10493,150,WAIT (Holding Capital),307956.71,-0.0100,0.0500
10493,200,WAIT (Holding Capital),310115.38,-0.0100,0.0500
10494,50,WAIT (Holding Capital),308427.97,-0.0100,0.0500
10494,100,WAIT (Holding Capital),310176.12,-0.0100,0.0500
10494,150,WAIT (Holding Capital),308237.54,-0.0100,0.0500
10494,200,WAIT (Holding Capital),309999.69,-0.0100,0.0500
10495,50,WAIT (Holding Capital),307055.60,-0.0100,0.0500
10495,100,WAIT (Holding Capital),309002.38,-0.0100,0.0500
10495,150,WAIT (Holding Capital),307109.87,-0.0100,0.0500
10495,200,WAIT (Holding Capital),308509.08,-0.0100,0.0500
10496,50,WAIT (Holding Capital),307035.45,-0.0100,0.0500
10496,100,WAIT (Holding Capital),308549.63,-0.0100,0.0500
10496,150,WAIT (Holding Capital),307070.84,-0.0100,0.0500
10496,200,WAIT (Holding Capital),308292.49,-0.0100,0.0500
10497,50,WAIT (Holding Capital),307368.17,-0.0100,0.0500
10497,100,WAIT (Holding Capital),309240.86,-0.0100,0.0500
10497,150,WAIT (Holding Capital),307173.83,-0.0100,0.0500
10497,200,WAIT (Holding Capital),309037.26,-0.0100,0.0500
10498,50,WAIT (Holding Capital),308180.38,-0.0100,0.0500
10498,100,WAIT (Holding Capital),310011.84,-0.0100,0.0500
10498,150,WAIT (Holding Capital),308371.41,-0.0100,0.0500
10498,200,WAIT (Holding Capital),309505.59,-0.0100,0.0500
10499,50,BTC: Buy KRAKEN -> Sell BINANCE,307487.83,-0.6321,0.0500
10499,100,WAIT (Holding Capital),309138.80,-0.0100,0.0500
10499,150,WAIT (Holding Capital),306903.03,-0.0100,0.0500
10499,200,WAIT (Holding Capital),308361.41,-0.0100,0.0500
10500,50,WAIT (Holding Capital),307254.56,-0.0100,0.0500
10500,100,WAIT (Holding Capital),308416.27,-0.0100,0.0500
10500,150,WAIT (Holding Capital),306362.22,-0.0100,0.0500
10500,200,WAIT (Holding Capital),307403.41,-0.0100,0.0500
10501,50,WAIT (Holding Capital),307075.56,-0.0100,0.0500
10501,100,WAIT (Holding Capital),309291.56,-0.0100,0.0500
10501,150,WAIT (Holding Capital),307382.33,-0.0100,0.0500
10501,200,WAIT (Holding Capital),309459.06,-0.0100,0.0500
10502,50,WAIT (Holding Capital),307466.97,-0.0100,0.0500
10502,100,WAIT (Holding Capital),309080.11,-0.0100,0.0500
10502,150,WAIT (Holding Capital),307694.15,-0.0100,0.0500
10502,200,WAIT (Holding Capital),309335.74,-0.0100,0.0500
10503,50,WAIT (Holding Capital),307551.77,-0.0100,0.0500
10503,100,WAIT (Holding Capital),309004.39,-0.0100,0.0500
10503,150,WAIT (Holding Capital),307058.93,-0.0100,0.0500
10503,200,WAIT (Holding Capital),308702.12,-0.0100,0.0500
10504,50,WAIT (Holding Capital),307117.72,-0.0100,0.0500
10504,100,WAIT (Holding Capital),308782.16,-0.0100,0.0500
10504,150,WAIT (Holding Capital),307443.59,-0.0100,0.0500
10504,200,WAIT (Holding Capital),309837.66,-0.0100,0.0500
10505,50,WAIT (Holding Capital),306560.01,-0.0100,0.0500
10505,100,WAIT (Holding Capital),307697.55,-0.0100,0.0500
10505,150,WAIT (Holding Capital),306126.61,-0.0100,0.0500
10505,200,WAIT (Holding Capital),307718.08,-0.0100,0.0500
10506,50,BNB: Buy KRAKEN -> Sell COINBASE,307038.47,-0.5596,0.0500
10506,100,WAIT (Holding Capital),309324.33,-0.0100,0.0500
10506,150,WAIT (Holding Capital),307720.57,-0.0100,0.0500
10506,200,WAIT (Holding Capital),308709.56,-0.0100,0.0500
10507,50,WAIT (Holding Capital),307116.40,-0.0100,0.0500
10507,100,WAIT (Holding Capital),308614.18,-0.0100,0.0500
10507,150,WAIT (Holding Capital),307345.03,-0.0100,0.0500
10507,200,WAIT (Holding Capital),309237.63,-0.0100,0.0500
10508,50,WAIT (Holding Capital),307272.36,-0.0100,0.0500
10508,100,WAIT (Holding Capital),308812.35,-0.0100,0.0500
10508,150,WAIT (Holding Capital),307229.88,-0.0100,0.0500
10508,200,WAIT (Holding Capital),308721.93,-0.0100,0.0500
10509,50,WAIT (Holding Capital),307800.42,-0.0100,0.0500
10509,100,WAIT (Holding Capital),309464.49,-0.0100,0.0500
10509,150,WAIT (Holding Capital),307772.44,-0.0100,0.0500
10509,200,WAIT (Holding Capital),308961.45,-0.0100,0.0500
10510,50,WAIT (Holding Capital),306765.83,-0.0100,0.0500
10510,100,WAIT (Holding Capital),308599.59,-0.0100,0.0500
10510,150,WAIT (Holding Capital),306807.36,-0.0100,0.0500
10510,200,WAIT (Holding Capital),308432.22,-0.0100,0.0500
10511,50,WAIT (Holding Capital),307398.06,-0.0100,0.0500
10511,100,WAIT (Holding Capital),308774.81,-0.0100,0.0500
10511,150,WAIT (Holding Capital),306843.40,-0.0100,0.0500
10511,200,ETH: Buy COINBASE -> Sell KRAKEN,308357.45,-0.1768,0.0500
10512,50,WAIT (Holding Capital),307598.90,-0.0100,0.0500
10512,100,ETH: Buy KRAKEN -> Sell BINANCE,309511.76,4.7095,0.0500
10512,150,WAIT (Holding Capital),307601.22,-0.0100,0.0500
10512,200,WAIT (Holding Capital),308925.73,-0.0100,0.0500
10513,50,WAIT (Holding Capital),306844.41,-0.0100,0.0500
10513,100,WAIT (Holding Capital),308568.38,-0.0100,0.0500
10513,150,WAIT (Holding Capital),307237.90,-0.0100,0.0500
10513,200,WAIT (Holding Capital),308759.08,-0.0100,0.0500
10514,50,WAIT (Holding Capital),307512.87,-0.0100,0.0500
10514,100,BNB: Buy BINANCE -> Sell COINBASE,309254.60,0.3826,0.0500
10514,150,WAIT (Holding Capital),308015.42,-0.0100,0.0500
10514,200,WAIT (Holding Capital),310362.84,-0.0100,0.0500
10515,50,WAIT (Holding Capital),307765.50,-0.0100,0.0500
10515,100,WAIT (Holding Capital),309277.78,-0.0100,0.0500
10515,150,WAIT (Holding Capital),306986.37,-0.0100,0.0500
10515,200,WAIT (Holding Capital),308428.32,-0.0100,0.0500
10516,50,WAIT (Holding Capital),307981.84,-0.0100,0.0500
10516,100,WAIT (Holding Capital),309649.86,-0.0100,0.0500
10516,150,WAIT (Holding Capital),307876.38,-0.0100,0.0500
10516,200,WAIT (Holding Capital),309305.49,-0.0100,0.0500
10517,50,ETH: Buy BINANCE -> Sell KRAKEN,307821.65,0.3673,0.0500
10517,100,WAIT (Holding Capital),309736.11,-0.0100,0.0500
10517,150,WAIT (Holding Capital),307738.32,-0.0100,0.0500
10517,200,WAIT (Holding Capital),309476.95,-0.0100,0.0500
